zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
11,2006,11,28,91415,90153,90766,92375,96594,106802,122930,131598,127746,115736,104412,98931,94278,91029,90144,90897,98302,117273,124675,124488,120720,112647,101167,90038
12,2006,11,28,105021,102466,102008,104350,109555,124082,145545,148653,143155,128086,112884,104661,100638,96555,94569,96883,112419,140020,151186,151905,146995,135241,118873,102515
13,2006,11,28,16820,16706,16854,17459,18649,18009,22565,24384,22276,20558,18825,16902,15584,15109,14448,14567,15804,19654,21428,21503,20668,18756,19059,17208
14,2006,11,28,17814,17670,17869,18293,19843,18886,22294,23154,19666,16762,14677,13361,12474,11920,11634,11937,13728,18938,20827,21392,20573,18778,19932,17821
15,2006,11,28,53369,53133,54474,55758,58993,55432,69014,71402,64062,56881,50489,46042,42664,41518,40798,40532,42793,50144,55192,55733,54164,51204,57670,53905
16,2006,11,28,25107,24832,25253,26111,27922,27985,33497,33998,30429,26070,22561,20177,18226,17445,17000,17454,20091,26433,29069,29311,28371,25891,26200,23610
17,2006,11,28,30494,30146,29988,30722,31988,33639,39210,38008,34323,30738,28320,27259,26019,25744,25203,25557,27370,32226,33683,34025,33548,31893,31326,29001
18,2006,11,28,178946,177481,182084,190513,208135,221906,269599,272333,244084,212992,186869,168482,156111,149783,145623,147296,163653,206583,228155,232692,223281,202955,196812,176096
19,2006,11,28,68970,68963,71005,73994,80428,80912,99559,96473,81462,67843,57583,48268,47408,44111,41955,43791,51157,69906,79178,81401,77564,71053,73320,65813
20,2006,11,28,76215,76035,76593,78265,83312,84106,99908,107760,98867,89697,83220,78992,75731,74046,72521,72260,77824,91517,97774,96728,93231,86496,85279,77590
21,2006,11,28,1421760,1407095,1416998,1436246,1516555,1602285,1872125,1953932,1839837,1684252,1564189,1482536,1435841,1399310,1365290,1375942,1463834,1638037,1760525,1766824,1735239,1625848,1532881,1409589
1,2008,7,1,12037,10911,10289,9911,9979,10907,12528,13276,14084,15120,16107,16682,17075,17646,18218,18699,19939,21104,21179,20218,19045,19106,17009,13858
2,2008,7,1,136974,131584,126922,124710,127359,133250,143142,155199,164907,172759,176850,180648,184100,187467,192369,190712,194679,195912,194767,188098,184668,182747,167130,150828
3,2008,7,1,147795,141980,136949,134562,137421,143776,154451,167460,177936,186408,190821,194919,198645,202277,207566,205779,210060,211390,210155,202959,199258,197185,180334,162743
4,2008,7,1,311,301,280,281,288,316,376,402,426,434,422,437,421,431,415,414,431,456,510,473,459,475,432,364
5,2008,7,1,4791,4215,3967,3895,3966,4468,4968,5383,5555,5928,6158,6508,6837,7124,7475,7965,8467,8985,9272,8877,8349,8136,6930,5632
6,2008,7,1,141765,135799,130889,128605,131325,137718,148110,160582,170463,178688,183008,187156,190937,194591,199844,198677,203147,204898,204040,196975,193017,190884,174060,156460
7,2008,7,1,147795,141980,136949,134562,137421,143776,154451,167460,177936,186408,190821,194919,198645,202277,207566,205779,210060,211390,210155,202959,199258,197185,180334,162743
8,2008,7,1,2292,2138,2071,2058,2147,2342,2576,2748,2769,2876,2994,3074,3078,3131,3186,3261,3520,3670,3744,3577,3515,3451,2948,2453
9,2008,7,1,75621,76314,76377,79422,80346,92820,93450,91266,90279,79401,77784,66276,64134,55608,21819,21756,20307,25830,72807,74466,76398,79653,78855,80871
10,2008,7,1,78323,72525,69540,67461,67282,70448,73897,83483,91680,98110,102540,105607,108105,110733,112030,113840,115169,114354,114038,108326,103404,101279,90335,79132
11,2008,7,1,99012,91802,86833,82989,82419,85681,96630,109857,118527,128589,135814,146320,153685,158715,163589,167262,170364,173678,171348,162498,152173,146294,130109,111593
12,2008,7,1,119149,105920,98200,93719,93140,98158,110588,125043,137768,151058,164890,180409,194494,204672,212512,217820,225603,230497,229742,214520,198624,189931,165312,136413
13,2008,7,1,13247,12282,11900,11861,12054,13257,15273,16625,16822,17231,17392,17657,17690,17692,14634,13011,14352,17962,19257,19081,19005,19245,17482,14885
14,2008,7,1,19511,16907,15316,14400,14013,14730,15833,17714,18551,20471,22540,24946,27002,28685,29895,26945,28374,32886,33851,31733,30084,28783,24694,20279
15,2008,7,1,51361,47422,45000,44077,44468,46510,50224,54327,57248,60178,64913,67830,69512,72590,75047,65304,66445,76004,77529,73845,71085,70837,64114,55796
16,2008,7,1,23727,21106,19649,18899,18702,19506,21741,24364,26421,28121,30088,32065,33979,35816,37151,35122,36540,40020,40171,38211,35955,35087,30367,25152
17,2008,7,1,30319,27347,25323,24195,23977,25509,27441,30158,31595,32810,34819,36693,38017,39428,41053,39530,40525,42521,42339,41156,39583,39291,35692,31411
18,2008,7,1,170323,151755,140275,135008,136282,149109,165438,179933,190522,204714,220949,234191,245725,253062,255915,242791,253690,277256,278528,268333,259546,256389,222185,184590
19,2008,7,1,60293,54248,49738,47926,48519,54727,60771,64019,66500,71735,76529,80957,84999,89581,93542,82048,84578,97163,100046,95988,91410,91595,79808,66173
20,2008,7,1,72710,67957,65429,64564,66809,72565,80338,86506,87953,89571,90833,92648,93439,94025,96232,87848,88230,98254,100411,97205,97458,97936,88501,78053
21,2008,7,1,1407356,1314493,1251896,1223105,1237917,1319573,1432226,1555805,1647942,1730610,1806272,1869942,1930519,1975551,1990058,1944563,1994480,2084230,2133889,2049498,1982294,1955489,1756631,1539429
1,2008,7,2,11651,10568,9965,9731,9820,10732,12361,13161,13841,14977,16111,17129,18049,19490,21100,22874,25013,26563,26872,25833,23732,23216,20331,16467
2,2008,7,2,135709,129318,123903,123624,124316,130968,142077,154758,163326,173858,182499,191836,198498,202416,207883,213188,219260,222419,220368,213667,201213,196386,178839,158753
3,2008,7,2,146430,139534,133691,133390,134138,141314,153301,166985,176230,187594,196916,206992,214180,218407,224306,230031,236582,239990,237777,230547,217110,211900,192967,171294
4,2008,7,2,314,289,282,278,295,349,389,436,461,444,426,427,438,458,464,458,469,535,528,522,539,540,466,376
5,2008,7,2,4646,4218,3898,3835,3980,4388,4927,5383,5497,5881,6445,6988,7398,7809,8302,9029,9732,10269,10576,10217,9461,9170,7673,6143
6,2008,7,2,140355,133536,127801,127459,128296,135356,147003,160142,168823,179739,188944,198825,205896,210225,216185,222218,228992,232688,230944,223884,210674,205555,186512,164895
7,2008,7,2,146430,139534,133691,133390,134138,141314,153301,166985,176230,187594,196916,206992,214180,218407,224306,230031,236582,239990,237777,230547,217110,211900,192967,171294
8,2008,7,2,2208,2044,1937,1974,2110,2416,2531,2777,2806,2982,3159,3346,3500,3732,4053,4308,4556,4757,4865,4503,4096,4041,3350,2786
9,2008,7,2,80955,80346,80577,77154,59220,31038,17178,10542,9303,9408,8064,7497,7938,6993,6174,7077,16128,20181,56721,74193,74760,76167,76965,91140
10,2008,7,2,71212,66355,63260,60927,60959,64432,67692,76813,85679,92637,95846,100526,104422,108180,111959,114803,118707,118917,115148,107701,103075,101308,92953,82835
11,2008,7,2,98296,90288,85653,81865,81396,85027,96265,110416,120540,131221,141054,147477,153425,160088,165561,170695,177144,179693,175883,164907,153642,147453,131630,114089
12,2008,7,2,115477,103069,95824,90518,90187,95426,108527,123824,137700,154617,170813,184561,195491,205208,213870,225327,238081,241845,236215,217462,198990,190261,169112,141817
13,2008,7,2,12971,12048,11538,11338,11733,12888,14997,16476,16644,16687,17318,17561,17919,18407,15395,16035,17265,18232,22412,21738,20784,21035,18992,16112
14,2008,7,2,16871,14800,13481,12796,12803,13697,15001,16520,17695,19588,21854,24449,26812,28788,26180,27987,29755,31282,35511,33081,30440,28608,24117,19453
15,2008,7,2,49273,45779,43803,42794,43373,46149,49985,52919,55660,58109,62421,68369,71896,76362,68001,72588,76726,78624,89911,85511,78822,77498,69745,60421
16,2008,7,2,21395,19269,18016,17554,17700,18586,20959,23830,25753,28141,31008,33255,35690,38355,36781,39258,41127,42672,46456,43602,37938,37728,34538,28449
17,2008,7,2,28040,25660,24218,23458,23196,24563,26384,28283,29612,31430,34211,36453,38433,40627,40010,41360,43191,44131,45938,43642,41718,40114,35967,31577
18,2008,7,2,157361,141396,132318,129107,131817,143016,158701,173982,186229,202603,220406,241869,257061,271953,264422,281079,297309,306433,326837,310024,289239,278766,241409,200577
19,2008,7,2,55699,49156,46870,45547,45569,50690,57826,60131,63813,69892,76055,83218,90652,96353,88222,93801,100898,105113,119261,112007,103065,100868,87783,71098
20,2008,7,2,70701,66129,64068,63307,65017,71681,79943,86020,87446,90365,93308,96680,99776,102701,95326,99999,104970,108776,119476,114991,109979,108588,97963,85500
21,2008,7,2,1365994,1273336,1214794,1190046,1180063,1224030,1329348,1450383,1543288,1657767,1763774,1874450,1961654,2034959,2038500,2122146,2222487,2273110,2359476,2268579,2126387,2071102,1864279,1635076
1,2008,7,3,13304,11736,10689,10280,10311,11110,12583,13839,15004,16904,18823,20998,23227,24642,25729,27016,28402,30036,30075,28612,26316,25215,22800,19002
2,2008,7,3,144863,132565,131137,127180,127934,132892,143557,157425,167768,178601,192123,203100,212665,220229,228904,232386,236053,236910,231274,219884,211021,202801,187059,168752
3,2008,7,3,156307,143038,141498,137228,138042,143390,154898,169862,181023,192711,207302,219145,229465,237628,246987,250744,254702,255627,249546,237255,227693,218823,201838,182083
4,2008,7,3,320,332,290,278,287,313,399,429,428,470,477,498,486,494,503,487,510,569,565,564,565,583,554,434
5,2008,7,3,4958,4421,4082,3961,4038,4379,4908,5314,5807,6120,6752,7549,8343,9004,9768,10529,11327,11879,11868,11112,10455,10039,8924,7404
6,2008,7,3,149821,136986,135220,131141,131973,137270,148465,162739,173575,184722,198875,210649,221007,229233,238672,242914,247381,248789,243142,230995,221476,212840,195983,176156
7,2008,7,3,156307,143038,141498,137228,138042,143390,154898,169862,181023,192711,207302,219145,229465,237628,246987,250744,254702,255627,249546,237255,227693,218823,201838,182083
8,2008,7,3,2366,2142,2020,2034,2115,2354,2587,2839,2995,3273,3677,4068,4324,4498,4690,5016,5299,5431,5255,4964,4696,4622,3941,3320
9,2008,7,3,92232,72219,76713,75957,76272,75558,76335,77637,77595,75810,62223,66087,65856,50295,21714,21651,20706,28455,75915,74823,74949,76272,76608,76188
10,2008,7,3,74810,69144,65497,63673,63942,67279,71261,80771,89631,98178,105115,111176,115458,119697,125499,126529,126837,126361,121649,114019,109065,107121,98962,89281
11,2008,7,3,100751,93028,87759,84749,84654,87802,98436,113815,126432,139676,151770,163392,173251,181579,189626,196777,202304,203580,198848,185223,174260,168372,153562,137208
12,2008,7,3,120057,107199,100207,95071,94296,99461,113324,131938,152534,173352,193741,211674,228211,241140,254624,264305,274801,279141,273104,253376,232127,222794,200567,174727
13,2008,7,3,13732,12652,11924,11814,12110,13164,14959,16244,16842,17532,18497,19290,19956,20873,17824,18512,19870,20555,24285,23113,22064,22225,20493,18012
14,2008,7,3,16186,14191,13244,12668,12711,13765,15125,16972,18288,20605,23607,26598,29525,31842,29535,31050,32528,33816,37527,35393,32839,31181,28057,24225
15,2008,7,3,52753,48508,46156,45116,45335,47275,51201,56368,59963,65403,72042,78727,84124,88659,80484,83489,86684,87532,97639,93376,87128,85489,77099,68410
16,2008,7,3,23870,21227,19622,18751,18630,19453,21930,25499,28500,31568,35279,39077,42870,47110,46288,48548,50807,52292,55997,53037,49694,47870,42954,37002
17,2008,7,3,27741,25315,23797,23115,23332,24528,26172,28402,30332,32595,35906,39465,42495,45012,43786,45118,46097,46225,48244,46008,44490,43087,39795,35905
18,2008,7,3,168370,149106,138668,133310,134578,144253,158058,174264,188276,205821,229714,257855,284059,306162,301152,316549,329767,335581,352808,331691,308834,297712,262359,223557
19,2008,7,3,59401,53029,49388,47834,47986,53365,59946,64589,68262,73965,84680,94342,105189,112114,102147,106370,110682,114218,126792,118807,109521,105260,93256,79902
20,2008,7,3,76155,70965,66933,65895,67642,73051,79836,87049,90571,94634,100362,105030,109590,113320,107043,111161,114445,117268,125565,117234,111736,110040,102504,91791
21,2008,7,3,1454304,1310841,1266342,1227283,1234230,1294052,1408878,1555857,1674849,1804651,1948267,2097865,2229566,2321159,2321962,2389895,2453904,2489892,2559644,2416741,2286622,2211169,2019153,1795442
1,2008,7,4,15871,13959,12732,12006,11713,12033,12432,14429,17645,20960,24131,26713,29169,29921,28133,26770,26772,28245,28619,27465,25845,24397,23309,20740
2,2008,7,4,150905,140893,135288,129437,123672,123883,123528,131569,142719,151179,162873,170247,174792,180313,178978,173618,167301,161573,154629,148783,145604,140278,138045,128970
3,2008,7,4,162827,152023,145977,139663,133443,133670,133286,141964,153995,163123,175741,183697,188600,194558,193118,187335,180519,174338,166845,160538,157106,151361,148950,139158
4,2008,7,4,380,373,346,327,318,336,379,446,497,547,570,602,601,579,554,538,545,592,579,555,517,470,446,446
5,2008,7,4,6239,5509,5089,4831,4742,4788,5123,5865,6864,8040,9006,10056,10781,11184,11012,10401,9395,8955,8294,7754,7376,7143,6952,6231
6,2008,7,4,157144,146402,140377,134268,128415,128671,128651,137435,149583,159220,171879,180303,185572,191497,189991,184020,176696,170529,162923,156537,152979,147421,144997,135200
7,2008,7,4,162827,152023,145977,139663,133443,133670,133286,141964,153995,163123,175741,183697,188600,194558,193118,187335,180519,174338,166845,160538,157106,151361,148950,139158
8,2008,7,4,2834,2562,2449,2353,2411,2564,2699,2945,3263,3644,3960,4073,4151,4157,3906,3791,3771,3725,3600,3468,3390,3260,3105,2912
9,2008,7,4,76797,76440,55608,74655,79569,79254,79569,80535,81438,81165,81018,77343,77007,59703,21483,21147,20979,20790,44415,66486,76251,76713,77259,66465
10,2008,7,4,79658,74223,70815,68180,68522,70470,72510,81181,93027,102743,109758,114756,118998,124514,129265,131353,131170,128000,121532,114509,109374,97971,92980,83310
11,2008,7,4,122085,112682,106120,100836,97992,97099,98409,106456,124564,143231,157730,171439,180706,187751,194227,199304,202731,199008,187993,172452,153897,133130,122342,108226
12,2008,7,4,150259,133850,123692,115971,112016,111395,114254,131632,156198,182722,213600,238797,253671,264824,273285,279193,283596,277832,257300,231543,211099,184101,173104,154320
13,2008,7,4,15574,14160,13523,13072,12944,13289,14076,15735,18081,20497,22241,23373,23635,22981,22476,18399,18390,22186,21461,20245,19324,18661,18693,17539
14,2008,7,4,20701,17760,16242,15266,14820,14920,15448,17379,20761,24997,28900,32442,35271,37231,38487,35325,35840,39007,37290,34058,32245,29949,27068,23375
15,2008,7,4,60584,57262,54010,51681,50529,49817,49451,55421,64922,74338,83436,91716,98474,104131,104687,92040,88959,98486,94907,87717,83068,79931,74446,66932
16,2008,7,4,31712,28365,26044,24519,23530,23076,23747,27485,32624,38191,42939,46723,50606,53380,55550,53256,53694,56796,52122,32257,34968,37924,37486,33018
17,2008,7,4,31967,29467,27821,26824,25639,25522,25789,28178,32325,37275,41296,45441,48605,49571,49105,45796,46381,47176,43253,39074,37156,35633,33779,31888
18,2008,7,4,191191,169675,156956,150040,147514,148607,153657,168267,194424,224748,255347,283797,308912,327986,338872,321466,316150,309859,266806,245275,233292,221786,211603,193449
19,2008,7,4,68069,60795,56069,53920,52797,52979,54032,61598,72997,88093,103069,115009,125944,132422,134943,118906,112328,117149,107792,99484,94500,90874,86264,78109
20,2008,7,4,81815,75445,71407,69303,69082,70231,73880,79733,87398,95252,102676,109991,112702,111065,107360,95934,94740,103467,98032,91996,88510,84275,81711,78081
21,2008,7,4,1589439,1463868,1366542,1326815,1293111,1296274,1314206,1430217,1607320,1783088,1965911,2110215,2216797,2282326,2268550,2185927,2150476,2142051,2025237,1900734,1823607,1716639,1651489,1507527
1,2008,7,5,17467,15271,13977,13292,12843,12833,13580,15075,17710,19958,21382,22412,23285,24309,24736,24761,25682,26785,26845,25694,24596,23282,21878,19987
2,2008,7,5,119151,111920,107823,106884,106729,108873,111936,119371,133028,145143,158128,167798,176756,182510,188832,190119,189041,192832,190108,185552,177102,175776,162199,152004
3,2008,7,5,128565,120762,116341,115328,115160,117475,120780,128801,143538,156609,170620,181055,190721,196928,203751,205138,203975,208067,205126,200212,191094,189662,175014,164012
4,2008,7,5,366,347,335,318,314,345,370,433,519,546,578,592,592,576,576,527,570,571,596,585,553,557,537,462
5,2008,7,5,5311,4744,4460,4264,4156,4262,4528,5060,5861,6809,7330,7711,8026,8500,8965,9407,9563,9615,9379,9064,8825,8863,7869,6894
6,2008,7,5,124462,116664,112283,111147,110885,113135,116465,124431,138889,151951,165458,175509,184783,191010,197797,199526,198604,202448,199487,194617,185927,184638,170068,158897
7,2008,7,5,128565,120762,116341,115328,115160,117475,120780,128801,143538,156609,170620,181055,190721,196928,203751,205138,203975,208067,205126,200212,191094,189662,175014,164012
8,2008,7,5,2578,2344,2251,2177,2200,2389,2526,2790,3175,3702,4170,4462,4734,5052,4983,4710,4672,4408,4318,4127,3822,3579,3457,3209
9,2008,7,5,77826,77742,80052,81795,82467,81921,81669,82173,80430,77616,77469,78015,77091,77343,77070,77826,77931,77679,72093,64932,64953,65583,65457,73143
10,2008,7,5,75765,71334,68357,65786,63464,63780,64746,68940,76436,83459,86851,91454,98002,101110,99795,100279,100224,100437,97100,92251,90199,87986,83025,75752
11,2008,7,5,95989,90730,86112,84642,82995,83368,86039,94603,108928,124180,133328,138456,142788,145323,150062,154261,157232,160172,157241,149619,143330,138009,129417,116152
